News Name,Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,News Name Suffix
www.businessdayonline.com,33,33,33,33,33,33,31,31,19,14,33,33,33,33,33,33,33,33,33,33,33,28,28,28,12,28,28,28,33,30,30,30,13,30,30,30,33,33,33,33,33,33
www.pr-inside.com,33,33,33,33,33,33,30,30,25,8,33,33,33,33,33,33,33,33,33,33,33,30,30,30,12,30,30,30,33,33,33,33,14,33,33,33,33,33,33,33,33,33
news.sky.com,32,32,32,32,32,32,27,27,14,16,32,32,32,32,32,32,32,32,32,32,32,27,27,27,13,27,27,27,32,32,32,32,11,32,32,32,32,32,32,32,32,32
www.intellinews.com,32,32,32,32,32,32,29,29,21,12,32,32,32,32,32,32,32,32,32,32,32,29,29,29,0,29,29,29,32,32,32,32,0,32,32,32,32,32,32,32,32,32
www.cleveland19.com,32,32,32,32,32,32,32,32,26,22,32,32,32,32,32,32,32,32,32,32,32,31,31,31,19,31,31,31,32,31,31,31,5,31,31,31,32,32,32,32,32,32
sg.finance.yahoo.com,32,32,32,32,32,32,31,31,21,19,32,32,32,32,32,32,32,32,32,32,32,31,31,31,18,31,31,31,32,32,32,32,22,32,32,32,32,32,32,32,32,32
dealbreaker.com,32,32,32,32,32,32,31,31,25,13,32,32,32,32,32,32,32,32,32,32,32,27,27,27,7,27,27,27,32,28,28,28,4,28,28,28,32,32,32,32,32,32
www.safehaven.com,32,32,32,32,32,32,28,28,16,17,32,32,32,32,32,32,32,32,32,32,32,28,28,28,8,28,28,28,32,32,32,32,8,32,32,32,32,32,32,32,32,32
www.latintimes.com,31,31,31,31,31,31,28,28,16,13,31,31,31,31,31,31,31,31,31,31,31,26,26,26,1,26,26,26,31,29,29,29,0,29,29,29,31,31,31,31,31,31
www.bostonherald.com,31,31,31,31,31,31,30,30,22,15,31,31,31,31,31,31,31,31,31,31,31,30,30,30,16,30,30,30,31,31,31,31,9,31,31,31,31,31,31,31,31,31
www.bna.com,31,31,31,31,31,31,24,24,10,14,31,31,31,31,31,31,31,31,31,31,31,24,24,24,9,24,24,24,31,31,31,31,9,31,31,31,31,31,31,31,31,31
www.phnompenhpost.com,31,31,31,31,31,31,29,29,21,18,31,31,31,31,31,31,31,31,31,31,31,25,25,25,3,25,25,25,31,27,27,27,3,27,27,27,31,31,31,31,31,31
ico.newsbtc.com,31,31,31,31,31,31,28,28,14,14,31,31,31,31,31,31,31,31,31,31,31,24,24,24,5,24,24,24,31,26,26,26,6,26,26,26,31,31,31,31,31,31
knowtechie.com,31,31,31,31,31,31,30,30,15,18,31,31,31,31,31,31,31,31,31,31,31,30,30,30,8,30,30,30,31,31,31,31,3,31,31,31,31,31,31,31,31,31
www.geekwire.com,31,31,31,31,31,31,28,28,17,14,31,31,31,31,31,31,31,31,31,31,31,24,24,24,6,24,24,24,31,27,27,27,4,27,27,27,31,31,31,31,31,31
www.economicpolicyjournal.com,31,31,31,31,31,31,28,28,17,13,31,31,31,31,31,31,31,31,31,31,31,28,28,28,3,28,28,28,31,31,31,31,1,31,31,31,31,31,31,31,31,31
coinidol.com,31,31,31,31,31,31,31,31,19,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,31,31,31,31,31,31,31,20,31,31,31,31,31,31,31,31,31
www.myplainview.com,31,31,31,31,31,31,30,30,26,6,31,31,31,31,31,31,31,31,31,31,31,30,30,30,13,30,30,30,31,31,31,31,13,31,31,31,31,31,31,31,31,31
www.mysanantonio.com,31,31,31,31,31,31,30,30,22,16,31,31,31,31,31,31,31,31,31,31,31,30,30,30,8,30,30,30,31,31,31,31,9,31,31,31,31,31,31,31,31,31
missoulian.com,31,31,31,31,31,31,28,28,13,21,31,31,31,31,31,31,31,31,31,31,31,28,28,28,22,28,28,28,31,31,31,31,12,31,31,31,31,31,31,31,31,31
ventureburn.com,31,31,31,31,31,31,25,25,21,8,31,31,31,31,31,31,31,31,31,31,31,25,25,25,11,25,25,25,31,31,31,31,15,31,31,31,31,31,31,31,31,31
uk.news.yahoo.com,30,30,30,30,30,30,26,26,11,18,30,30,30,30,30,30,30,30,30,30,30,26,26,26,5,26,26,26,30,30,30,30,4,30,30,30,30,30,30,30,30,30
darkwebnews.com,30,30,30,30,30,30,29,29,14,19,30,30,30,30,30,30,30,30,30,30,30,29,29,29,7,29,29,29,30,30,30,30,4,30,30,30,30,30,30,30,30,30
capital.com,30,30,30,30,30,30,29,29,20,16,30,30,30,30,30,30,30,30,30,30,30,28,28,28,2,28,28,28,30,29,29,29,5,29,29,29,30,30,30,30,30,30
www.weny.com,30,30,30,30,30,30,27,27,17,11,30,30,30,30,30,30,30,30,30,30,30,27,27,27,16,27,27,27,30,30,30,30,0,30,30,30,30,30,30,30,30,30
sheikyermami.com,30,30,30,30,30,30,28,28,14,16,30,30,30,30,30,30,30,30,30,30,30,28,28,28,8,28,28,28,30,30,30,30,6,30,30,30,30,30,30,30,30,30
innov8tiv.com,30,30,30,30,30,30,27,27,25,11,30,30,30,30,30,30,30,30,30,30,30,27,27,27,9,27,27,27,30,30,30,30,10,30,30,30,30,30,30,30,30,30
greenwichfreepress.com,30,30,30,30,30,30,28,28,18,13,30,30,30,30,30,30,30,30,30,30,30,28,28,28,9,28,28,28,30,30,30,30,9,30,30,30,30,30,30,30,30,30
www.miragenews.com,30,30,30,30,30,30,28,28,23,16,30,30,30,30,30,30,30,30,30,30,30,28,28,28,12,28,28,28,30,30,30,30,12,30,30,30,30,30,30,30,30,30
cnnphilippines.com,30,30,30,30,30,30,30,30,20,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,30,30,30,30,30,30,30,22,30,30,30,30,30,30,30,30,30
ktar.com,30,30,30,30,30,30,26,26,20,10,30,30,30,30,30,30,30,30,30,30,30,26,26,26,21,26,26,26,30,30,30,30,20,30,30,30,30,30,30,30,30,30
www.ripplesnigeria.com,30,30,30,30,30,30,27,27,13,18,30,30,30,30,30,30,30,30,30,30,30,27,27,27,12,27,27,27,30,30,30,30,12,30,30,30,30,30,30,30,30,30
yourstory.com,29,29,29,29,29,29,26,26,15,14,29,29,29,29,29,29,29,29,29,29,29,26,26,26,11,26,26,26,29,29,29,29,20,29,29,29,29,29,29,29,29,29
www.algemeiner.com,29,29,29,29,29,29,29,29,23,12,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29
kdhnews.com,29,29,29,29,29,29,27,27,21,14,29,29,29,29,29,29,29,29,29,29,29,27,27,27,21,27,27,27,29,29,29,29,12,29,29,29,29,29,29,29,29,29
www.grahamcluley.com,29,29,29,29,29,29,23,23,9,18,29,29,29,29,29,29,29,29,29,29,29,23,23,23,20,23,23,23,29,29,29,29,26,29,29,29,29,29,29,29,29,29
www.pmnewsnigeria.com,29,29,29,29,29,29,24,24,9,16,29,29,29,29,29,29,29,29,29,29,29,24,24,24,12,24,24,24,29,29,29,29,17,29,29,29,29,29,29,29,29,29
nymag.com,29,29,29,29,29,29,28,28,17,11,29,29,29,29,29,29,29,29,29,29,29,28,28,28,16,28,28,28,29,29,29,29,18,29,29,29,29,29,29,29,29,29
saharareporters.com,29,29,29,29,29,29,25,25,13,15,29,29,29,29,29,29,29,29,29,29,29,25,25,25,20,25,25,25,29,29,29,29,24,29,29,29,29,29,29,29,29,29
www.itwebafrica.com,29,29,29,29,29,29,27,27,17,17,29,29,29,29,29,29,29,29,29,29,29,27,27,27,5,27,27,27,29,29,29,29,5,29,29,29,29,29,29,29,29,29
worldcrunch.com,29,29,29,29,29,29,29,29,19,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,19,29,29,29,29,29,29,29,19,29,29,29,29,29,29,29,29,29
bworldonline.com,29,29,29,29,29,29,27,27,15,18,29,29,29,29,29,29,29,29,29,29,29,25,25,25,24,25,25,25,29,27,27,27,26,27,27,27,29,29,29,29,29,29
www.equities.com,29,29,29,29,29,29,28,28,18,13,29,29,29,29,29,29,29,29,29,29,29,28,28,28,18,28,28,28,29,29,29,29,20,29,29,29,29,29,29,29,29,29
mynorthwest.com,29,29,29,29,29,29,26,26,16,12,29,29,29,29,29,29,29,29,29,29,29,26,26,26,10,26,26,26,29,29,29,29,11,29,29,29,29,29,29,29,29,29
markets.com,29,29,29,29,29,29,27,27,21,7,29,29,29,29,29,29,29,29,29,29,29,27,27,27,6,27,27,27,29,29,29,29,6,29,29,29,29,29,29,29,29,29
windsorstar.com,29,29,29,29,29,29,24,24,7,17,29,29,29,29,29,29,29,29,29,29,29,24,24,24,12,24,24,24,29,29,29,29,13,29,29,29,29,29,29,29,29,29
www.entornointeligente.com,29,29,29,29,29,29,24,24,13,12,29,29,29,29,29,29,29,29,29,29,29,24,24,24,13,24,24,24,29,29,29,29,15,29,29,29,29,29,29,29,29,29
energy.einnews.com,29,29,29,29,29,29,24,24,13,12,29,29,29,29,29,29,29,29,29,29,29,24,24,24,13,24,24,24,29,29,29,29,15,29,29,29,29,29,29,29,29,29
sunnewsonline.com,29,29,29,29,29,29,28,28,11,19,29,29,29,29,29,29,29,29,29,29,29,28,28,28,16,28,28,28,29,29,29,29,17,29,29,29,29,29,29,29,29,29
www.howestreet.com,29,29,29,29,29,29,29,29,14,17,29,29,29,29,29,29,29,29,29,29,29,27,27,27,5,27,27,27,29,27,27,27,6,27,27,27,29,29,29,29,29,29
twitchy.com,28,28,28,28,28,28,27,27,20,7,28,28,28,28,28,28,28,28,28,28,28,26,26,26,13,26,26,26,28,27,27,27,12,27,27,27,28,28,28,28,28,28
znsbahamas.com,28,28,28,28,28,28,19,19,16,4,28,28,28,28,28,28,28,28,28,28,28,18,18,18,16,18,18,18,28,26,26,26,23,26,26,26,28,28,28,28,28,28
www.keeptalkinggreece.com,28,28,28,28,28,28,28,28,26,2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,7,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,28,28
www.digitaltrends.com,28,28,28,28,28,28,27,27,19,15,28,28,28,28,28,28,28,28,28,28,28,25,25,25,3,25,25,25,28,25,25,25,1,25,25,25,28,28,28,28,28,28
www.techinasia.com,28,28,28,28,28,28,27,27,20,9,28,28,28,28,28,28,28,28,28,28,28,27,27,27,17,27,27,27,28,28,28,28,17,28,28,28,28,28,28,28,28,28
www.presstv.com,28,28,28,28,28,28,26,26,18,13,28,28,28,28,28,28,28,28,28,28,28,26,26,26,9,26,26,26,28,28,28,28,14,28,28,28,28,28,28,28,28,28
www.registercitizen.com,28,28,28,28,28,28,28,28,20,12,28,28,28,28,28,28,28,28,28,28,28,28,28,28,15,28,28,28,28,28,28,28,15,28,28,28,28,28,28,28,28,28
www.newstimes.com,28,28,28,28,28,28,27,27,18,14,28,28,28,28,28,28,28,28,28,28,28,26,26,26,9,26,26,26,28,27,27,27,9,27,27,27,28,28,28,28,28,28
www.livehindustan.com,28,28,28,28,28,28,27,27,11,19,28,28,28,28,28,28,28,28,28,28,28,27,27,27,22,27,27,27,28,28,28,28,23,28,28,28,28,28,28,28,28,28
ca.news.yahoo.com,28,28,28,28,28,28,27,27,18,9,28,28,28,28,28,28,28,28,28,28,28,27,27,27,20,27,27,27,28,28,28,28,19,28,28,28,28,28,28,28,28,28
www.igamingbusiness.com,28,28,28,28,28,28,25,25,17,11,28,28,28,28,28,28,28,28,28,28,28,23,23,23,4,23,23,23,28,26,26,26,1,26,26,26,28,28,28,28,28,28
www.atmmarketplace.com,28,28,28,28,28,28,25,25,10,18,28,28,28,28,28,28,28,28,28,28,28,25,25,25,15,25,25,25,28,28,28,28,15,28,28,28,28,28,28,28,28,28
www.tokyoreporter.com,27,27,27,27,27,27,19,19,10,9,27,27,27,27,27,27,27,27,27,27,27,19,19,19,19,19,19,19,27,27,27,27,27,27,27,27,27,27,27,27,27,27
www.complex.com,27,27,27,27,27,27,24,24,12,13,27,27,27,27,27,27,27,27,27,27,27,24,24,24,8,24,24,24,27,27,27,27,12,27,27,27,27,27,27,27,27,27
www.itnewsafrica.com,27,27,27,27,27,27,23,23,12,14,27,27,27,27,27,27,27,27,27,27,27,23,23,23,4,23,23,23,27,27,27,27,6,27,27,27,27,27,27,27,27,27
financialpost.com,27,27,27,27,27,27,22,22,18,8,27,27,27,27,27,27,27,27,27,27,27,22,22,22,19,22,22,22,27,27,27,27,22,27,27,27,27,27,27,27,27,27
www.dailysabah.com,27,27,27,27,27,27,26,26,19,10,27,27,27,27,27,27,27,27,27,27,27,26,26,26,8,26,26,26,27,27,27,27,8,27,27,27,27,27,27,27,27,27
wonderfulengineering.com,27,27,27,27,27,27,24,24,16,11,27,27,27,27,27,27,27,27,27,27,27,24,24,24,10,24,24,24,27,27,27,27,12,27,27,27,27,27,27,27,27,27
www.wclo.com,27,27,27,27,27,27,23,23,4,20,27,27,27,27,27,27,27,27,27,27,27,15,15,15,10,15,15,15,27,19,19,19,13,19,19,19,27,27,27,27,27,27
www.financial-planning.com,27,27,27,27,27,27,26,26,12,18,27,27,27,27,27,27,27,27,27,27,27,24,24,24,14,24,24,24,27,25,25,25,15,25,25,25,27,27,27,27,27,27
www.progressiverailroading.com,27,27,27,27,27,27,23,23,16,13,27,27,27,27,27,27,27,27,27,27,27,23,23,23,13,23,23,23,27,27,27,27,13,27,27,27,27,27,27,27,27,27
www.investinblockchain.com,27,27,27,27,27,27,27,27,13,16,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2,27,27,27,27,27,27,27,2,27,27,27,27,27,27,27,27,27
www.fark.com,27,27,27,27,27,27,27,27,7,22,27,27,27,27,27,27,27,27,27,27,27,25,25,25,2,25,25,25,27,25,25,25,2,25,25,25,27,27,27,27,27,27
boerse-social.com,27,27,27,27,27,27,22,22,13,12,27,27,27,27,27,27,27,27,27,27,27,21,22,22,13,21,21,22,27,26,27,27,15,26,26,27,27,27,27,27,27,27
www.trustedreviews.com,27,27,27,27,27,27,27,27,14,20,27,27,27,27,27,27,27,27,27,27,27,25,25,25,2,25,25,25,27,25,25,25,1,25,25,25,27,27,27,27,27,27
www.philly.com,27,27,27,27,27,27,25,25,8,17,27,27,27,27,27,27,27,27,27,27,27,25,25,25,21,25,25,25,27,27,27,27,10,27,27,27,27,27,27,27,27,27
nationalpost.com,27,27,27,27,27,27,27,27,10,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,19,27,27,27,27,27,27,27,27,27
www.techradar.com,27,27,27,27,27,27,24,24,11,17,27,27,27,27,27,27,27,27,27,27,27,23,23,23,0,23,23,23,27,26,26,26,0,26,26,26,27,27,27,27,27,27
newsrnd.com,27,27,27,27,27,27,26,26,23,5,27,27,27,27,27,27,27,27,27,27,27,26,26,26,8,26,26,26,27,27,27,27,10,27,27,27,27,27,27,27,27,27
swarajyamag.com,27,27,27,27,27,27,24,24,4,19,27,27,27,27,27,27,27,27,27,27,27,24,24,24,16,24,24,24,27,27,27,27,18,27,27,27,27,27,27,27,27,27
www.law360.com,27,27,27,27,27,27,24,24,15,18,27,27,27,27,27,27,27,27,27,27,27,21,21,21,4,21,21,21,27,24,24,24,3,24,24,24,27,27,27,27,27,27
www.huffingtonpost.com,26,26,26,26,26,26,25,25,17,9,26,26,26,26,26,26,26,26,26,26,26,25,25,25,13,25,25,25,26,26,26,26,8,26,26,26,26,26,26,26,26,26
whbl.com,26,26,26,26,26,26,22,22,12,11,26,26,26,26,26,26,26,26,26,26,26,22,22,22,1,22,22,22,26,26,26,26,0,26,26,26,26,26,26,26,26,26
www.mis-asia.com,26,26,26,26,26,26,24,24,11,19,26,26,26,26,26,26,26,26,26,26,26,24,24,24,10,24,24,24,26,26,26,26,12,26,26,26,26,26,26,26,26,26
www.spamfighter.com,26,26,26,26,26,26,24,24,7,19,26,26,26,26,26,26,26,26,26,26,26,23,23,23,8,23,23,23,26,25,25,25,9,25,25,25,26,26,26,26,26,26
www.hngn.com,26,26,26,26,26,26,21,21,12,13,26,26,26,26,26,26,26,26,26,26,26,21,21,21,10,21,21,21,26,26,26,26,10,26,26,26,26,26,26,26,26,26
howafrica.com,26,26,26,26,26,26,26,26,18,9,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3,26,26,26,26,26,26,26,4,26,26,26,26,26,26,26,26,26
original.antiwar.com,26,26,26,26,26,26,23,23,17,7,26,26,26,26,26,26,26,26,26,26,26,23,23,23,12,23,23,23,26,26,26,26,16,26,26,26,26,26,26,26,26,26
www.gizchina.com,26,26,26,26,26,26,23,23,14,13,26,26,26,26,26,26,26,26,26,26,26,23,23,23,6,23,23,23,26,26,26,26,5,26,26,26,26,26,26,26,26,26
www.the-blockchain.com,26,26,26,26,26,26,26,26,15,14,26,26,26,26,26,26,26,26,26,26,26,26,26,26,7,26,26,26,26,26,26,26,13,26,26,26,26,26,26,26,26,26
www.jamaicaobserver.com,26,26,26,26,26,26,24,24,14,11,26,26,26,26,26,26,26,26,26,26,26,24,24,24,2,24,24,24,26,26,26,26,2,26,26,26,26,26,26,26,26,26
www.tynmagazine.com,26,26,26,26,26,26,21,21,14,11,26,26,26,26,26,26,26,26,26,26,26,21,21,21,16,21,21,21,26,26,26,26,16,26,26,26,26,26,26,26,26,26
www.jagran.com,26,26,26,26,26,26,25,25,10,16,26,26,26,26,26,26,26,26,26,26,26,25,25,25,16,25,25,25,26,26,26,26,16,26,26,26,26,26,26,26,26,26
www.itworld.com,26,26,26,26,26,26,23,23,14,11,26,26,26,26,26,26,26,26,26,26,26,22,22,22,17,22,22,22,26,25,25,25,16,25,25,25,26,26,26,26,26,26
www.dubaichronicle.com,26,26,26,26,26,26,26,26,25,8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,8,26,26,26,26,26,26,26,6,26,26,26,26,26,26,26,26,26
www.sentinelsource.com,26,26,26,26,26,26,24,24,9,17,26,26,26,26,26,26,26,26,26,26,26,24,24,24,11,24,24,24,26,26,26,26,9,26,26,26,26,26,26,26,26,26
techbullion.com,26,26,26,26,26,26,22,22,12,13,26,26,26,26,26,26,26,26,26,26,26,19,19,19,0,19,19,19,26,22,22,22,0,22,22,22,26,26,26,26,26,26
protos.com,26,26,26,26,26,26,26,26,20,10,26,26,26,26,26,26,26,26,26,26,26,26,26,26,6,26,26,26,26,26,26,26,5,26,26,26,26,26,26,26,26,26
pmnewsnigeria.com,26,26,26,26,26,26,25,25,22,6,26,26,26,26,26,26,26,26,26,26,26,25,25,25,5,25,25,25,26,26,26,26,5,26,26,26,26,26,26,26,26,26
kvia.com,26,26,26,26,26,26,25,25,21,10,26,26,26,26,26,26,26,26,26,26,26,25,25,25,11,25,25,25,26,26,26,26,15,26,26,26,26,26,26,26,26,26
learnbonds.com,25,25,25,25,25,25,22,22,6,18,25,25,25,25,25,25,25,25,25,25,25,20,20,20,0,20,20,20,25,23,23,23,0,23,23,23,25,25,25,25,25,25
thepeninsulaqatar.com,25,25,25,25,25,25,25,25,19,16,25,25,25,25,25,25,25,25,25,25,25,25,25,25,16,25,25,25,25,25,25,25,14,25,25,25,25,25,25,25,25,25
betakit.com,25,25,25,25,25,25,22,22,13,9,25,25,25,25,25,25,25,25,25,25,25,21,21,21,17,21,21,21,25,24,24,24,19,24,24,24,25,25,25,25,25,25
wilmingtonjournal.com,25,25,25,25,25,25,24,24,12,12,25,25,25,25,25,25,25,25,25,25,25,24,24,24,21,24,24,24,25,25,25,25,22,25,25,25,25,25,25,25,25,25
www.malaysiandigest.com,25,25,25,25,25,25,23,23,8,17,25,25,25,25,25,25,25,25,25,25,25,23,23,23,0,23,23,23,25,25,25,25,0,25,25,25,25,25,25,25,25,25
cleantechnica.com,25,25,25,25,25,25,22,22,16,6,25,25,25,25,25,25,25,25,25,25,25,22,22,22,4,22,22,22,25,24,24,24,3,24,24,24,25,25,25,25,25,25
news.thaivisa.com,25,25,25,25,25,25,23,23,15,11,25,25,25,25,25,25,25,25,25,25,25,23,23,23,22,23,23,23,25,25,25,25,23,25,25,25,25,25,25,25,25,25
www.thedailyreporteronline.com,25,25,25,25,25,25,21,21,17,7,25,25,25,25,25,25,25,25,25,25,25,21,21,21,16,21,21,21,25,25,25,25,16,25,25,25,25,25,25,25,25,25
www.worldwideweirdnews.com,25,25,25,25,25,25,23,23,18,9,25,25,25,25,25,25,25,25,25,25,25,23,23,23,12,23,23,23,25,25,25,25,3,25,25,25,25,25,25,25,25,25
www.jordantimes.com,25,25,25,25,25,25,19,19,12,12,25,25,25,25,25,25,25,25,25,25,25,19,19,19,13,19,19,19,25,25,25,25,17,25,25,25,25,25,25,25,25,25
www.ctpost.com,25,25,25,25,25,25,25,25,16,12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13,25,25,25,25,25,25,25,9,25,25,25,25,25,25,25,25,25
www.finsmes.com,25,25,25,25,25,25,25,25,12,6,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,25,25,25,25,25,25,25,6,25,25,25,25,25,25,25,25,25
international-adviser.com,25,25,25,25,25,25,24,24,11,19,25,25,25,25,25,25,25,25,25,25,25,23,23,23,2,23,23,23,25,24,24,24,1,24,24,24,25,25,25,25,25,25
www.ngrguardiannews.com,25,25,25,25,25,25,23,23,8,15,25,25,25,25,25,25,25,25,25,25,25,23,23,23,11,23,23,23,25,25,25,25,11,25,25,25,25,25,25,25,25,25
technode.com,25,25,25,25,25,25,25,25,14,16,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17,25,25,25,25,25,25,25,16,25,25,25,25,25,25,25,25,25
medicinehatnews.com,24,24,24,24,24,24,24,24,21,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,18,24,24,24,24,24,24,24,17,24,24,24,24,24,24,24,24,24
www.pcworld.com,24,24,24,24,24,24,24,24,11,14,24,24,24,24,24,24,24,24,24,24,24,23,23,23,6,23,23,23,24,23,23,23,5,23,23,23,24,24,24,24,24,24
techxplore.com,24,24,24,24,24,24,23,23,20,8,24,24,24,24,24,24,24,24,24,24,24,23,23,23,12,23,23,23,24,24,24,24,15,24,24,24,24,24,24,24,24,24
theiranproject.com,24,24,24,24,24,24,21,21,12,12,24,24,24,24,24,24,24,24,24,24,24,21,21,21,16,21,21,21,24,24,24,24,20,24,24,24,24,24,24,24,24,24
jewishbusinessnews.com,24,24,24,24,24,24,20,20,14,11,24,24,24,24,24,24,24,24,24,24,24,20,20,20,4,20,20,20,24,24,24,24,3,24,24,24,24,24,24,24,24,24
thefrontierpost.com,24,24,24,24,24,24,22,22,15,11,24,24,24,24,24,24,24,24,24,24,24,22,22,22,7,22,22,22,24,24,24,24,7,24,24,24,24,24,24,24,24,24
dailycaller.com,24,24,24,24,24,24,24,24,19,10,24,24,24,24,24,24,24,24,24,24,24,23,23,23,0,23,23,23,24,23,23,23,0,23,23,23,24,24,24,24,24,24
www.mydigitalfc.com,24,24,24,24,24,24,24,24,22,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,24,24,24,24,24,24,24,11,24,24,24,24,24,24,24,24,24
www.christianpost.com,24,24,24,24,24,24,23,23,7,19,24,24,24,24,24,24,24,24,24,24,24,23,23,23,6,23,23,23,24,24,24,24,7,24,24,24,24,24,24,24,24,24
wtvr.com,24,24,24,24,24,24,22,22,13,12,24,24,24,24,24,24,24,24,24,24,24,22,22,22,4,22,22,22,24,24,24,24,5,24,24,24,24,24,24,24,24,24
www.cyberscoop.com,24,24,24,24,24,24,23,23,16,7,24,24,24,24,24,24,24,24,24,24,24,23,23,23,13,23,23,23,24,24,24,24,11,24,24,24,24,24,24,24,24,24
allcoinsnews.com,24,24,24,24,24,24,24,24,17,14,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,24,24,24,24,24,24,24,1,24,24,24,24,24,24,24,24,24
www.datacenterknowledge.com,24,24,24,24,24,24,21,21,9,14,24,24,24,24,24,24,24,24,24,24,24,21,21,21,16,21,21,21,24,24,24,24,13,24,24,24,24,24,24,24,24,24
www.archyde.com,24,24,24,24,24,24,23,23,12,13,24,24,24,24,24,24,24,24,24,24,24,23,23,23,8,23,23,23,24,24,24,24,3,24,24,24,24,24,24,24,24,24
www.eco-business.com,24,24,24,24,24,24,23,23,16,7,24,24,24,24,24,24,24,24,24,24,24,23,23,23,11,23,23,23,24,24,24,24,8,24,24,24,24,24,24,24,24,24
www.al-monitor.com,24,24,24,24,24,24,23,23,17,9,24,24,24,24,24,24,24,24,24,24,24,23,23,23,18,23,23,23,24,24,24,24,18,24,24,24,24,24,24,24,24,24
www.latestly.com,24,24,24,24,24,24,20,20,9,14,24,24,24,24,24,24,24,24,24,24,24,19,19,19,15,19,19,19,24,23,23,23,21,23,23,23,24,24,24,24,24,24
www.nairaland.com,24,24,24,24,24,24,23,23,11,14,24,24,24,24,24,24,24,24,24,24,24,23,23,23,17,23,23,23,24,24,24,24,19,24,24,24,24,24,24,24,24,24
fr.sputniknews.com,24,24,24,24,24,24,24,24,18,11,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,24,24,24,24,24,24,24,13,24,24,24,24,24,24,24,24,24
www.thetelegraph.com,24,24,24,24,24,24,23,23,20,5,24,24,24,24,24,24,24,24,24,24,24,23,23,23,19,23,23,23,24,24,24,24,21,24,24,24,24,24,24,24,24,24
en.yibada.com,24,24,24,24,24,24,23,23,11,16,24,24,24,24,24,24,24,24,24,24,24,23,23,23,7,23,23,23,24,24,24,24,7,24,24,24,24,24,24,24,24,24
www.gulf-times.com,24,24,24,24,24,24,21,21,10,15,24,24,24,24,24,24,24,24,24,24,24,20,20,20,6,20,20,20,24,23,23,23,7,23,23,23,24,24,24,24,24,24
www.news4jax.com,24,24,24,24,24,24,22,22,21,5,24,24,24,24,24,24,24,24,24,24,24,22,22,22,16,22,22,22,24,24,24,24,21,24,24,24,24,24,24,24,24,24
todaycostarica.com,24,24,24,24,24,24,24,24,12,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,24,24,24,24,24,24,24,8,24,24,24,24,24,24,24,24,24
dfw.cbslocal.com,23,23,23,23,23,23,22,22,10,12,23,23,23,23,23,23,23,23,23,23,23,22,22,22,21,22,22,22,23,23,23,23,20,23,23,23,23,23,23,23,23,23
www.johnsoncitypress.com,23,23,23,23,23,23,23,23,15,18,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,23,23,23,23,23,23,23,5,23,23,23,23,23,23,23,23,23
www.northwestgeorgianews.com,23,23,23,23,23,23,22,22,17,10,23,23,23,23,23,23,23,23,23,23,23,22,22,22,18,22,22,22,23,23,23,23,11,23,23,23,23,23,23,23,23,23
www.dhakatribune.com,23,23,23,23,23,23,22,22,14,8,23,23,23,23,23,23,23,23,23,23,23,22,22,22,16,22,22,22,23,23,23,23,15,23,23,23,23,23,23,23,23,23
arcticstartup.com,23,23,23,23,23,23,20,20,16,4,23,23,23,23,23,23,23,23,23,23,23,20,20,20,11,20,20,20,23,23,23,23,13,23,23,23,23,23,23,23,23,23
www.thedailyworld.com,23,23,23,23,23,23,23,23,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,16,23,23,23,23,23,23,23,18,23,23,23,23,23,23,23,23,23
