News Name,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,Count
www.globenewswire.com,124,124,124,124,124,111,111,67,70,124,124,124,124,124,124,124,124,124,124,124,111,111,111,15,111,111,111,124,124,124,124,14,124,124,124,124,124,124,124,124,124
cryptopotato.com,123,123,123,123,123,112,112,67,66,123,123,123,123,123,123,123,123,123,123,123,101,101,101,37,101,101,101,123,112,112,112,44,112,112,112,123,123,123,123,123,123
www.dnaindia.com,121,121,121,121,121,111,111,65,60,121,121,121,121,121,121,121,121,121,121,121,109,109,109,60,109,109,109,121,119,119,119,61,119,119,119,121,121,121,121,121,121
www.cbsnews.com,120,120,120,120,120,108,108,61,57,120,120,120,120,120,120,120,120,120,120,120,106,106,106,31,106,106,106,120,118,118,118,30,118,118,118,120,120,120,120,120,120
arstechnica.com,120,120,120,120,120,107,107,66,54,120,120,120,120,120,120,120,120,120,120,120,104,104,104,32,104,104,104,120,116,116,116,35,116,116,116,120,120,120,120,120,120
www.maltatoday.com.mt,120,120,120,120,120,107,107,52,78,120,120,120,120,120,120,120,120,120,120,120,47,48,48,22,47,48,48,120,51,52,52,22,51,52,52,120,120,120,120,120,120
www.prnewswire.com,119,119,119,119,119,110,110,68,54,119,119,119,119,119,119,119,119,119,119,119,110,110,110,40,110,110,110,119,119,119,119,37,119,119,119,119,119,119,119,119,119
www.theepochtimes.com,117,117,117,117,117,108,108,67,65,117,117,117,117,117,117,117,117,117,117,117,107,107,107,49,107,107,107,117,116,116,116,43,116,116,116,117,117,117,117,117,117
www.bostonglobe.com,117,117,117,117,117,107,107,61,60,117,117,117,117,117,117,117,117,117,117,117,107,107,107,44,107,107,107,117,117,117,117,42,117,117,117,117,117,117,117,117,117
bitcoinprbuzz.com,116,116,116,116,116,104,104,52,63,116,116,116,116,116,116,116,116,116,116,116,101,102,102,39,101,101,102,116,113,114,114,46,113,113,114,116,116,116,116,116,116
www.thenational.ae,116,116,116,116,116,104,104,54,59,116,116,116,116,116,116,116,116,116,116,116,103,103,103,35,103,103,103,116,114,114,114,36,114,114,114,116,116,116,116,116,116
www.foxnews.com,116,116,116,116,116,104,104,59,61,116,116,116,116,116,116,116,116,116,116,116,96,96,96,32,96,96,96,116,107,107,107,37,107,107,107,116,116,116,116,116,116
medium.com,116,116,116,116,116,105,105,57,63,116,116,116,116,116,116,116,116,116,116,116,101,101,101,37,101,101,101,116,111,111,111,41,111,111,111,116,116,116,116,116,116
www.the-sun.com,114,114,114,114,114,100,100,60,49,114,114,114,114,114,114,114,114,114,114,114,98,98,98,41,98,98,98,114,112,112,112,50,112,112,112,114,114,114,114,114,114
punchng.com,113,113,113,113,113,102,102,49,64,113,113,113,113,113,113,113,113,113,113,113,75,75,75,36,75,75,75,113,84,84,84,40,84,84,84,113,113,113,113,113,113
www.fool.ca,113,113,113,113,113,107,107,71,48,113,113,113,113,113,113,113,113,113,113,113,107,107,107,51,107,107,107,113,113,113,113,52,113,113,113,113,113,113,113,113,113
www.chicagotribune.com,112,112,112,112,112,98,98,57,56,112,112,112,112,112,112,112,112,112,112,112,98,98,98,15,98,98,98,112,112,112,112,19,112,112,112,112,112,112,112,112,112
www.euronews.com,111,111,111,111,111,102,102,71,55,111,111,111,111,111,111,111,111,111,111,111,102,102,102,43,102,102,102,111,111,111,111,49,111,111,111,111,111,111,111,111,111
www.thebahamasweekly.com,110,110,110,110,110,95,95,58,48,110,110,110,110,110,110,110,110,110,110,110,95,95,95,49,95,95,95,110,110,110,110,59,110,110,110,110,110,110,110,110,110
mondaq.com,110,110,110,110,110,96,96,56,59,110,110,110,110,110,110,110,110,110,110,110,93,93,93,46,93,93,93,110,107,107,107,46,107,107,107,110,110,110,110,110,110
www.freemalaysiatoday.com,109,109,109,109,109,104,104,54,60,109,109,109,109,109,109,109,109,109,109,109,104,104,104,37,104,104,104,109,109,109,109,35,109,109,109,109,109,109,109,109,109
www.thesun.co.uk,108,108,108,108,108,100,100,61,57,108,108,108,108,108,108,108,108,108,108,108,94,94,94,32,94,94,94,108,101,101,101,34,101,101,101,108,108,108,108,108,108
www.fool.com.au,107,107,107,107,107,99,99,68,45,107,107,107,107,107,107,107,107,107,107,107,97,98,98,52,97,97,98,107,105,106,106,55,105,105,106,107,107,107,107,107,107
naija247news.com,107,107,107,107,107,90,90,50,58,107,107,107,107,107,107,107,107,107,107,107,72,72,72,31,72,72,72,107,87,87,87,33,87,87,87,107,107,107,107,107,107
www.theedgemarkets.com,106,106,106,106,106,96,96,57,48,106,106,106,106,106,106,106,106,106,106,106,94,94,94,40,94,94,94,106,103,103,103,42,103,103,103,106,106,106,106,106,106
www.cryptoglobe.com,106,106,106,106,106,96,96,59,50,106,106,106,106,106,106,106,106,106,106,106,93,93,93,37,93,93,93,106,103,103,103,40,103,103,103,106,106,106,106,106,106
cryptoslate.com,105,105,105,105,105,94,94,48,64,105,105,105,105,105,105,105,105,105,105,105,89,89,89,34,89,89,89,105,100,100,100,38,100,100,100,105,105,105,105,105,105
www.crypto-news-flash.com,103,103,103,103,103,94,94,51,46,103,103,103,103,103,103,103,103,103,103,103,93,93,93,39,93,93,93,103,102,102,102,43,102,102,102,103,103,103,103,103,103
www.investorideas.com,102,102,102,102,102,91,91,46,61,102,102,102,102,102,102,102,102,102,102,102,66,66,66,23,66,66,66,102,74,74,74,25,74,74,74,102,102,102,102,102,102
www.channelnewsasia.com,101,101,101,101,101,83,83,54,38,101,101,101,101,101,101,101,101,101,101,101,83,83,83,34,83,83,83,101,101,101,101,37,101,101,101,101,101,101,101,101,101
www.itweb.co.za,101,101,101,101,101,91,91,55,49,101,101,101,101,101,101,101,101,101,101,101,90,90,90,32,90,90,90,101,100,100,100,35,100,100,100,101,101,101,101,101,101
www.btvi.in,101,101,101,101,101,91,91,54,47,101,101,101,101,101,101,101,101,101,101,101,91,91,91,51,91,91,91,101,101,101,101,56,101,101,101,101,101,101,101,101,101
hacked.com,100,100,100,100,100,94,94,63,44,100,100,100,100,100,100,100,100,100,100,100,91,91,91,34,91,91,91,100,96,96,96,33,96,96,96,100,100,100,100,100,100
www.fin24.com,98,98,98,98,98,90,90,48,47,98,98,98,98,98,98,98,98,98,98,98,83,83,83,39,83,83,83,98,89,89,89,40,89,89,89,98,98,98,98,98,98
www.stuff.co.nz,98,98,98,98,98,90,90,50,55,98,98,98,98,98,98,98,98,98,98,98,90,90,90,35,90,90,90,98,97,97,97,33,97,97,97,98,98,98,98,98,98
www.deepdotweb.com,97,97,97,97,97,88,88,53,44,97,97,97,97,97,97,97,97,97,97,97,88,88,88,38,88,88,88,97,97,97,97,38,97,97,97,97,97,97,97,97,97
www.businessghana.com,96,96,96,96,96,86,86,59,47,96,96,96,96,96,96,96,96,96,96,96,85,86,86,30,85,85,86,96,95,96,96,29,95,95,96,96,96,96,96,96,96
abcnews.go.com,96,96,96,96,96,88,88,51,47,96,96,96,96,96,96,96,96,96,96,96,87,87,87,28,87,87,87,96,95,95,95,28,95,95,95,96,96,96,96,96,96
ewnews.com,95,95,95,95,95,85,85,58,44,95,95,95,95,95,95,95,95,95,95,95,85,85,85,48,85,85,85,95,95,95,95,52,95,95,95,95,95,95,95,95,95
www.sun-sentinel.com,95,95,95,95,95,91,91,57,49,95,95,95,95,95,95,95,95,95,95,95,90,91,91,19,90,91,91,95,94,95,95,17,94,95,95,95,95,95,95,95,95
dailytimes.com.pk,95,95,95,95,95,88,88,60,38,95,95,95,95,95,95,95,95,95,95,95,86,86,86,27,86,86,86,95,93,93,93,29,93,93,93,95,95,95,95,95,95
www.sentinelassam.com,93,93,93,93,93,85,85,45,48,93,93,93,93,93,93,93,93,93,93,93,85,85,85,39,85,85,85,93,93,93,93,40,93,93,93,93,93,93,93,93,93
www.france24.com,93,93,93,93,93,87,87,62,36,93,93,93,93,93,93,93,93,93,93,93,86,87,87,27,86,87,87,93,92,93,93,22,92,93,93,93,93,93,93,93,93
www.theage.com.au,92,92,92,92,92,79,79,44,47,92,92,92,92,92,92,92,92,92,92,92,79,79,79,24,79,79,79,92,92,92,92,26,92,92,92,92,92,92,92,92,92
www.rttnews.com,91,91,91,91,91,83,83,49,41,91,91,91,91,91,91,91,91,91,91,91,79,79,79,26,79,79,79,91,87,87,87,28,87,87,87,91,91,91,91,91,91
www.rawstory.com,91,91,91,91,91,82,82,51,44,91,91,91,91,91,91,91,91,91,91,91,82,82,82,21,82,82,82,91,91,91,91,20,91,91,91,91,91,91,91,91,91
www.straitstimes.com,91,91,91,91,91,86,86,47,46,91,91,91,91,91,91,91,91,91,91,91,79,80,80,25,79,80,80,91,84,85,85,24,84,85,85,91,91,91,91,91,91
www.techtimes.com,91,91,91,91,91,84,84,50,45,91,91,91,91,91,91,91,91,91,91,91,83,84,84,34,83,83,84,91,90,91,91,31,90,90,91,91,91,91,91,91,91
techcrunch.com,91,91,91,91,91,80,80,48,42,91,91,91,91,91,91,91,91,91,91,91,76,76,76,31,76,76,76,91,87,87,87,33,87,87,87,91,91,91,91,91,91
www.thisismoney.co.uk,90,90,90,90,90,81,81,52,44,90,90,90,90,90,90,90,90,90,90,90,77,77,77,30,77,77,77,90,86,86,86,34,86,86,86,90,90,90,90,90,90
www.nationmultimedia.com,90,90,90,90,90,79,79,54,38,90,90,90,90,90,90,90,90,90,90,90,79,79,79,34,79,79,79,90,90,90,90,37,90,90,90,90,90,90,90,90,90
cryptovest.com,89,89,89,89,89,78,78,52,43,89,89,89,89,89,89,89,89,89,89,89,78,78,78,34,78,78,78,89,89,89,89,36,89,89,89,89,89,89,89,89,89
www.proactiveinvestors.co.uk,88,88,88,88,88,82,82,41,51,88,88,88,88,88,88,88,88,88,88,88,74,74,74,23,74,74,74,88,80,80,80,20,80,80,80,88,88,88,88,88,88
dailyhodl.com,88,88,88,88,88,83,83,51,44,88,88,88,88,88,88,88,88,88,88,88,81,81,81,35,81,81,81,88,86,86,86,37,86,86,86,88,88,88,88,88,88
www.vanguardngr.com,88,88,88,88,88,78,78,44,45,88,88,88,88,88,88,88,88,88,88,88,59,59,59,30,59,59,59,88,66,66,66,31,66,66,66,88,88,88,88,88,88
nypost.com,86,86,86,86,86,78,78,45,42,86,86,86,86,86,86,86,86,86,86,86,78,78,78,31,78,78,78,86,86,86,86,33,86,86,86,86,86,86,86,86,86
www.inquisitr.com,86,86,86,86,86,79,79,51,38,86,86,86,86,86,86,86,86,86,86,86,73,73,73,18,73,73,73,86,80,80,80,16,80,80,80,86,86,86,86,86,86
www.economywatch.com,86,86,86,86,86,83,83,44,48,86,86,86,86,86,86,86,86,86,86,86,72,72,72,18,72,72,72,86,75,75,75,18,75,75,75,86,86,86,86,86,86
www.govtech.com,85,85,85,85,85,74,74,40,37,85,85,85,85,85,85,85,85,85,85,85,74,74,74,24,74,74,74,85,85,85,85,24,85,85,85,85,85,85,85,85,85
www.cointelegraph.com,84,84,84,84,84,80,80,43,41,84,84,84,84,84,84,84,84,84,84,84,78,78,78,29,78,78,78,84,82,82,82,30,82,82,82,84,84,84,84,84,84
www.americanbanker.com,84,84,84,84,84,78,78,47,38,84,84,84,84,84,84,84,84,84,84,84,77,77,77,25,77,77,77,84,83,83,83,25,83,83,83,84,84,84,84,84,84
www.albawaba.com,84,84,84,84,84,79,79,48,35,84,84,84,84,84,84,84,84,84,84,84,78,78,78,41,78,78,78,84,83,83,83,46,83,83,83,84,84,84,84,84,84
www.indiatoday.in,83,83,83,83,83,77,77,50,35,83,83,83,83,83,83,83,83,83,83,83,77,77,77,33,77,77,77,83,83,83,83,35,83,83,83,83,83,83,83,83,83
www.mediaite.com,83,83,83,83,83,74,74,41,44,83,83,83,83,83,83,83,83,83,83,83,74,74,74,25,74,74,74,83,83,83,83,23,83,83,83,83,83,83,83,83,83
www.ibtimes.co.in,83,83,83,83,83,74,74,47,45,83,83,83,83,83,83,83,83,83,83,83,72,72,72,36,72,72,72,83,81,81,81,42,81,81,81,83,83,83,83,83,83
www.techworm.net,82,82,82,82,82,75,75,44,43,82,82,82,82,82,82,82,82,82,82,82,75,75,75,6,75,75,75,82,82,82,82,4,82,82,82,82,82,82,82,82,82
99bitcoins.com,80,80,80,80,80,73,73,42,36,80,80,80,80,80,80,80,80,80,80,80,73,73,73,34,73,73,73,80,80,80,80,34,80,80,80,80,80,80,80,80,80
www.kitco.com,80,80,80,80,80,73,73,38,44,80,80,80,80,80,80,80,80,80,80,80,72,72,72,29,72,72,72,80,79,79,79,30,79,79,79,80,80,80,80,80,80
www.itechpost.com,80,80,80,80,80,68,68,44,36,80,80,80,80,80,80,80,80,80,80,80,64,64,64,30,64,64,64,80,76,76,76,33,76,76,76,80,80,80,80,80,80
www.thedailybeast.com,79,79,79,79,79,76,76,52,30,79,79,79,79,79,79,79,79,79,79,79,73,73,73,25,73,73,73,79,76,76,76,25,76,76,76,79,79,79,79,79,79
www.fxpips.com,78,78,78,78,78,69,69,41,39,78,78,78,78,78,78,78,78,78,78,78,66,66,66,20,66,66,66,78,74,74,74,22,74,74,74,78,78,78,78,78,78
coinjournal.net,78,78,78,78,78,72,72,40,38,78,78,78,78,78,78,78,78,78,78,78,70,70,70,33,70,70,70,78,74,74,74,30,74,74,74,78,78,78,78,78,78
uk.finance.yahoo.com,77,77,77,77,77,74,74,42,42,77,77,77,77,77,77,77,77,77,77,77,74,74,74,9,74,74,74,77,76,76,76,7,76,76,76,77,77,77,77,77,77
greece.greekreporter.com,77,77,77,77,77,72,72,42,37,77,77,77,77,77,77,77,77,77,77,77,72,72,72,23,72,72,72,77,77,77,77,19,77,77,77,77,77,77,77,77,77
www.deccanherald.com,77,77,77,77,77,69,69,47,36,77,77,77,77,77,77,77,77,77,77,77,69,69,69,41,69,69,69,77,77,77,77,47,77,77,77,77,77,77,77,77,77
www.economist.com,76,76,76,76,76,70,70,40,36,76,76,76,76,76,76,76,76,76,76,76,70,70,70,15,70,70,70,76,76,76,76,17,76,76,76,76,76,76,76,76,76
www.technologyreview.com,76,76,76,76,76,70,70,44,37,76,76,76,76,76,76,76,76,76,76,76,70,70,70,17,70,70,70,76,76,76,76,14,76,76,76,76,76,76,76,76,76
ourbitcoinnews.com,75,75,75,75,75,68,68,39,38,75,75,75,75,75,75,75,75,75,75,75,67,67,67,26,67,67,67,75,74,74,74,27,74,74,74,75,75,75,75,75,75
www.latimes.com,75,75,75,75,75,71,71,42,44,75,75,75,75,75,75,75,75,75,75,75,71,71,71,23,71,71,71,75,75,75,75,24,75,75,75,75,75,75,75,75,75
www.orlandosentinel.com,75,75,75,75,75,70,70,42,34,75,75,75,75,75,75,75,75,75,75,75,69,69,69,10,69,69,69,75,74,74,74,9,74,74,74,75,75,75,75,75,75
cryptonews.com,74,74,74,74,74,68,68,36,45,74,74,74,74,74,74,74,74,74,74,74,64,64,64,34,64,64,64,74,68,68,68,35,68,68,68,74,74,74,74,74,74
thenassauguardian.com,74,74,74,74,74,65,65,40,29,74,74,74,74,74,74,74,74,74,74,74,64,65,65,30,64,65,65,74,73,74,74,31,73,74,74,74,74,74,74,74,74
www.govinfosecurity.com,74,74,74,74,74,61,61,48,22,74,74,74,74,74,74,74,74,74,74,74,59,59,59,15,59,59,59,74,70,70,70,18,70,70,70,74,74,74,74,74,74
www.padovanews.it,74,74,74,74,74,70,70,40,38,74,74,74,74,74,74,74,74,74,74,74,70,70,70,6,70,70,70,74,74,74,74,6,74,74,74,74,74,74,74,74,74
www.brisbanetimes.com.au,73,73,73,73,73,65,65,39,38,73,73,73,73,73,73,73,73,73,73,73,65,65,65,28,65,65,65,73,73,73,73,34,73,73,73,73,73,73,73,73,73
www.zawya.com,73,73,73,73,73,64,64,31,38,73,73,73,73,73,73,73,73,73,73,73,62,62,62,26,62,62,62,73,70,70,70,28,70,70,70,73,73,73,73,73,73
www.theregister.co.uk,72,72,72,72,72,67,67,38,38,72,72,72,72,72,72,72,72,72,72,72,64,64,64,20,64,64,64,72,68,68,68,24,68,68,68,72,72,72,72,72,72
gizmodo.com,72,72,72,72,72,64,64,40,30,72,72,72,72,72,72,72,72,72,72,72,63,63,63,18,63,63,63,72,71,71,71,22,71,71,71,72,72,72,72,72,72
zeenews.india.com,72,72,72,72,72,62,62,40,31,72,72,72,72,72,72,72,72,72,72,72,59,59,59,30,59,59,59,72,69,69,69,36,69,69,69,72,72,72,72,72,72
metro.co.uk,71,71,71,71,71,68,68,37,39,71,71,71,71,71,71,71,71,71,71,71,59,59,59,23,59,59,59,71,62,62,62,21,62,62,62,71,71,71,71,71,71
www.biznews.com,71,71,71,71,71,64,64,45,29,71,71,71,71,71,71,71,71,71,71,71,61,61,61,29,61,61,61,71,68,68,68,30,68,68,68,71,71,71,71,71,71
news.softpedia.com,69,69,69,69,69,64,64,37,39,69,69,69,69,69,69,69,69,69,69,69,61,61,61,26,61,61,61,69,65,65,65,25,65,65,65,69,69,69,69,69,69
www.watoday.com.au,68,68,68,68,68,56,56,37,27,68,68,68,68,68,68,68,68,68,68,68,56,56,56,20,56,56,56,68,68,68,68,27,68,68,68,68,68,68,68,68,68
www.aljazeera.com,68,68,68,68,68,61,61,38,29,68,68,68,68,68,68,68,68,68,68,68,60,60,60,19,60,60,60,68,67,67,67,19,67,67,67,68,68,68,68,68,68
www.naija247news.com,68,68,68,68,68,61,61,35,34,68,68,68,68,68,68,68,68,68,68,68,50,50,50,24,50,50,50,68,57,57,57,25,57,57,57,68,68,68,68,68,68
www.firstpost.com,68,68,68,68,68,61,61,42,29,68,68,68,68,68,68,68,68,68,68,68,60,60,60,20,60,60,60,68,66,66,66,22,66,66,66,68,68,68,68,68,68
www.dawn.com,68,68,68,68,68,64,64,40,34,68,68,68,68,68,68,68,68,68,68,68,62,62,62,26,62,62,62,68,66,66,66,27,66,66,66,68,68,68,68,68,68
www.businesstoday.in,68,68,68,68,68,61,61,37,33,68,68,68,68,68,68,68,68,68,68,68,59,59,59,32,59,59,59,68,66,66,66,34,66,66,66,68,68,68,68,68,68
tribuneonlineng.com,66,66,66,66,66,64,64,32,41,66,66,66,66,66,66,66,66,66,66,66,47,47,47,21,47,47,47,66,48,48,48,22,48,48,48,66,66,66,66,66,66
mashable.com,66,66,66,66,66,62,62,37,31,66,66,66,66,66,66,66,66,66,66,66,62,62,62,25,62,62,62,66,66,66,66,27,66,66,66,66,66,66,66,66,66
ambcrypto.com,66,66,66,66,66,60,60,37,32,66,66,66,66,66,66,66,66,66,66,66,60,60,60,29,60,60,60,66,66,66,66,32,66,66,66,66,66,66,66,66,66
www.fool.co.uk,66,66,66,66,66,60,60,42,25,66,66,66,66,66,66,66,66,66,66,66,59,59,59,6,59,59,59,66,65,65,65,7,65,65,65,66,66,66,66,66,66
usethebitcoin.com,66,66,66,66,66,61,61,36,36,66,66,66,66,66,66,66,66,66,66,66,47,48,48,29,47,48,48,66,51,52,52,32,51,52,52,66,66,66,66,66,66
revolutionradio.org,66,66,66,66,66,63,63,37,34,66,66,66,66,66,66,66,66,66,66,66,57,58,58,24,57,57,58,66,60,61,61,25,60,60,61,66,66,66,66,66,66
www.courant.com,65,65,65,65,65,61,61,35,35,65,65,65,65,65,65,65,65,65,65,65,61,61,61,30,61,61,61,65,65,65,65,30,65,65,65,65,65,65,65,65,65
tynmagazine.com,64,64,64,64,64,57,57,36,27,64,64,64,64,64,64,64,64,64,64,64,57,57,57,31,57,57,57,64,64,64,64,32,64,64,64,64,64,64,64,64,64
www.standard.co.uk,64,64,64,64,64,60,60,32,37,64,64,64,64,64,64,64,64,64,64,64,52,52,52,21,52,52,52,64,56,56,56,21,56,56,56,64,64,64,64,64,64
www.themalaymailonline.com,64,64,64,64,64,60,60,42,24,64,64,64,64,64,64,64,64,64,64,64,56,56,56,17,56,56,56,64,60,60,60,18,60,60,60,64,64,64,64,64,64
www.infiniteunknown.net,64,64,64,64,64,56,56,29,35,64,64,64,64,64,64,64,64,64,64,64,55,55,55,13,55,55,55,64,63,63,63,11,63,63,63,64,64,64,64,64,64
tribune.com.pk,63,63,63,63,63,60,60,40,26,63,63,63,63,63,63,63,63,63,63,63,60,60,60,21,60,60,60,63,63,63,63,22,63,63,63,63,63,63,63,63,63
www.oann.com,62,62,62,62,62,60,60,30,35,62,62,62,62,62,62,62,62,62,62,62,59,59,59,17,59,59,59,62,61,61,61,19,61,61,61,62,62,62,62,62,62
www.pulse.ng,62,62,62,62,62,55,55,28,31,62,62,62,62,62,62,62,62,62,62,62,37,37,37,7,37,37,37,62,42,42,42,10,42,42,42,62,62,62,62,62,62
www.dmcnews.org,62,62,62,62,62,54,54,36,24,62,62,62,62,62,62,62,62,62,62,62,50,50,50,18,50,50,50,62,58,58,58,18,58,58,58,62,62,62,62,62,62
www.chron.com,61,61,61,61,61,55,55,26,33,61,61,61,61,61,61,61,61,61,61,61,55,55,55,17,55,55,55,61,61,61,61,18,61,61,61,61,61,61,61,61,61
www.theblockcrypto.com,61,61,61,61,61,52,52,26,32,61,61,61,61,61,61,61,61,61,61,61,51,51,51,21,51,51,51,61,60,60,60,27,60,60,60,61,61,61,61,61,61
www.bnn.ca,61,61,61,61,61,54,54,28,30,61,61,61,61,61,61,61,61,61,61,61,52,52,52,8,52,52,52,61,59,59,59,9,59,59,59,61,61,61,61,61,61
www.livetradingnews.com,60,60,60,60,60,51,51,31,29,60,60,60,60,60,60,60,60,60,60,60,48,48,48,23,48,48,48,60,56,56,56,25,56,56,56,60,60,60,60,60,60
www.vosizneias.com,60,60,60,60,60,51,51,27,30,60,60,60,60,60,60,60,60,60,60,60,51,51,51,13,51,51,51,60,60,60,60,16,60,60,60,60,60,60,60,60,60
www.proactiveinvestors.com,59,59,59,59,59,54,54,31,28,59,59,59,59,59,59,59,59,59,59,59,53,53,53,14,53,53,53,59,58,58,58,13,58,58,58,59,59,59,59,59,59
www.ejinsight.com,59,59,59,59,59,57,57,36,27,59,59,59,59,59,59,59,59,59,59,59,51,51,51,20,51,51,51,59,52,52,52,20,52,52,52,59,59,59,59,59,59
www.actionforex.com,59,59,59,59,59,53,53,30,30,59,59,59,59,59,59,59,59,59,59,59,50,50,50,23,50,50,50,59,56,56,56,23,56,56,56,59,59,59,59,59,59
www.irishtimes.com,59,59,59,59,59,55,55,37,22,59,59,59,59,59,59,59,59,59,59,59,54,54,54,27,54,54,54,59,58,58,58,29,58,58,58,59,59,59,59,59,59
moneymorning.com,59,59,59,59,59,55,55,32,32,59,59,59,59,59,59,59,59,59,59,59,48,48,48,16,48,48,48,59,52,52,52,15,52,52,52,59,59,59,59,59,59
www.cnet.com,59,59,59,59,59,55,55,32,28,59,59,59,59,59,59,59,59,59,59,59,55,55,55,22,55,55,55,59,58,58,58,23,58,58,58,59,59,59,59,59,59
bdnews24.com,59,59,59,59,59,56,56,27,35,59,59,59,59,59,59,59,59,59,59,59,53,53,53,23,53,53,53,59,56,56,56,24,56,56,56,59,59,59,59,59,59
www.sandiegouniontribune.com,59,59,59,59,59,51,51,30,28,59,59,59,59,59,59,59,59,59,59,59,51,51,51,15,51,51,51,59,59,59,59,15,59,59,59,59,59,59,59,59,59
www.seattletimes.com,58,58,58,58,58,50,50,29,28,58,58,58,58,58,58,58,58,58,58,58,46,46,46,21,46,46,46,58,54,54,54,21,54,54,54,58,58,58,58,58,58
interestingengineering.com,58,58,58,58,58,55,55,30,34,58,58,58,58,58,58,58,58,58,58,58,50,50,50,25,50,50,50,58,52,52,52,25,52,52,52,58,58,58,58,58,58
www.premiumtimesng.com,58,58,58,58,58,54,54,29,37,58,58,58,58,58,58,58,58,58,58,58,28,28,28,12,28,28,28,58,29,29,29,12,29,29,29,58,58,58,58,58,58
altcointoday.com,58,58,58,58,58,50,50,31,27,58,58,58,58,58,58,58,58,58,58,58,50,50,50,27,50,50,50,58,58,58,58,30,58,58,58,58,58,58,58,58,58
www.bankingtech.com,58,58,58,58,58,55,55,37,24,58,58,58,58,58,58,58,58,58,58,58,51,51,51,20,51,51,51,58,54,54,54,21,54,54,54,58,58,58,58,58,58
www.businesstimes.com.sg,58,58,58,58,58,52,52,31,28,58,58,58,58,58,58,58,58,58,58,58,52,52,52,12,52,52,52,58,58,58,58,11,58,58,58,58,58,58,58,58,58
www.investmentwatchblog.com,57,57,57,57,57,55,55,31,29,57,57,57,57,57,57,57,57,57,57,57,53,53,53,24,53,53,53,57,55,55,55,23,55,55,55,57,57,57,57,57,57
www.enterprise-security-today.com,56,56,56,56,56,56,56,29,30,56,56,56,56,56,56,56,56,56,56,56,56,56,56,13,56,56,56,56,56,56,56,11,56,56,56,56,56,56,56,56,56
malaysiandigest.com,56,56,56,56,56,49,49,25,30,56,56,56,56,56,56,56,56,56,56,56,49,49,49,18,49,49,49,56,56,56,56,22,56,56,56,56,56,56,56,56,56
www.chepicap.com,56,56,56,56,56,53,53,30,25,56,56,56,56,56,56,56,56,56,56,56,53,53,53,25,53,53,53,56,56,56,56,24,56,56,56,56,56,56,56,56,56
www.politico.com,55,55,55,55,55,50,50,24,29,55,55,55,55,55,55,55,55,55,55,55,50,50,50,18,50,50,50,55,55,55,55,19,55,55,55,55,55,55,55,55,55
